Date,Close,Weekday
04-11-2021,24.7,6
04-18-2021,24.0,6
04-25-2021,23.97,6
05-02-2021,23.96,6
05-09-2021,24.03,6
05-16-2021,23.87,6
05-23-2021,24.04,6
05-30-2021,23.79,6
06-06-2021,23.94,6
06-13-2021,23.57,6
06-20-2021,23.05,6
06-27-2021,22.73,6
07-04-2021,22.65,6
07-11-2021,22.39,6
07-18-2021,22.28,6
07-25-2021,22.65,6
08-01-2021,22.96,6
08-08-2021,22.28,6
08-15-2021,22.51,6
08-22-2021,23.21,6
08-29-2021,22.75,6
09-05-2021,22.86,6
09-12-2021,22.8,6
09-19-2021,22.71,6
09-26-2021,22.95,6
10-03-2021,23.22,6
10-10-2021,23.09,6
10-17-2021,23.5,6
10-24-2021,23.28,6
10-31-2021,23.98,6
11-07-2021,24.43,6
11-14-2021,24.66,6
11-21-2021,24.55,6
11-28-2021,25.08,6
12-05-2021,25.15,6
12-12-2021,25.66,6
12-19-2021,25.92,6
12-26-2021,25.91,6
01-09-2022,26.02,6
01-16-2022,26.05,6
01-23-2022,26.71,6
01-30-2022,26.32,6
02-06-2022,26.2,6
02-13-2022,26.31,6
02-20-2022,26.19,6
02-27-2022,26.69,6
03-06-2022,26.97,6
03-13-2022,27.03,6
03-20-2022,26.75,6
03-27-2022,27.07,6
04-03-2022,27.12,6
04-10-2022,27.13,6
04-17-2022,27.28,6
04-24-2022,27.36,6
05-01-2022,27.46,6
05-08-2022,27.77,6
05-15-2022,27.79,6
05-22-2022,27.77,6
05-29-2022,26.98,6
06-05-2022,27.21,6
06-12-2022,28.08,6
06-19-2022,28.09,6
06-26-2022,28.0,6
07-03-2022,27.44,6
07-10-2022,27.15,6
07-17-2022,26.85,6
07-24-2022,26.73,6
07-31-2022,26.27,6
08-07-2022,26.16,6
08-14-2022,26.58,6
08-21-2022,27.32,6
08-28-2022,28.04,6
09-04-2022,28.35,6
09-11-2022,27.93,6
09-18-2022,27.6,6
09-25-2022,26.71,6
10-02-2022,26.43,6
10-09-2022,26.65,6
10-16-2022,26.88,6
10-23-2022,27.2,6
10-30-2022,27.22,6
11-06-2022,27.13,6
11-13-2022,27.01,6
11-20-2022,27.76,6
11-27-2022,28.44,6
12-04-2022,29.18,6
12-11-2022,29.33,6
12-18-2022,29.51,6
12-25-2022,30.65,6
01-01-2023,32.03,6
01-08-2023,33.46,6
01-15-2023,34.07,6
01-22-2023,35.44,6
01-29-2023,36.09,6
